League_ID;Name;Rosters;QB;RB;WR;TE;Flex;SFlex;BN;Total_Players;Start_Players;Taxi_Slots;Rec_Bonus;Rec_RB;Rec_WR;Rec_TE;Pass_TD;Pass_Int;Old_League_ID
783352718994636800;"AB Has CTE";12;1;2;2;1;3;1;12;22;10;0;6.0;1.0;0.0;0.0;0.0;-1.0;0
784536079494696960;"System Error ⚠️";12;1;2;3;1;2;1;16;26;10;4;6.0;1.0;0.5;0.0;0.0;-2.0;655557392859238400
785164733526503424;"All or Nothing Empire";12;1;2;3;2;3;2;19;32;13;7;5.0;1.0;1.5;0.0;0.0;-2.0;671510915308384256
784574365252640768;"Mallorys Stanky Box";12;1;2;3;1;3;1;10;21;11;3;4.0;1.0;1.0;0.0;0.0;-2.0;692087291769868288
784531432428146688;"Rescued Rascals X Two Average Husbands";12;1;2;3;1;3;1;15;26;11;4;6.0;1.0;0.5;0.0;0.0;-2.0;712788482837254144
785515222759763968;"4th & Long!";12;1;2;2;1;2;1;14;23;9;4;4.0;1.0;0.0;0.0;0.0;-1.0;650186340406775808
784689375874289664;ShaDynasty;12;1;2;2;1;2;1;17;26;9;5;4.0;0.5;0.5;0.0;0.0;-1.0;651870244159197184
784516766595452928;"The Dojo";12;1;2;2;1;2;1;15;24;9;4;4.0;1.0;0.3;0.0;0.0;-1.0;650020701574619136
785234423623847936;"Gridiron Gurus";12;1;2;3;1;2;1;18;28;10;3;6.0;1.0;0.5;0.0;0.0;-2.0;650818865403645952
785234015295758336;"I said... I said Bitch";12;1;2;2;1;3;1;18;28;10;4;6.0;1.0;1.0;0.0;0.0;-1.0;650013616900231168
785222877749334016;"Shady nasty";12;1;2;2;1;2;1;13;22;9;4;4.0;1.0;0.0;0.0;0.0;-2.0;650170001399033856
784498618278277120;#CannabisClubLeague;12;1;2;2;1;2;1;14;23;9;4;4.0;1.0;0.5;0.0;0.0;-1.0;667162130398638080
784474293835780096;"SF MWFG Dynasty League";12;1;2;2;1;4;1;14;25;11;5;5.0;0.0;1.5;0.5;1.0;-2.0;649684611856674816
784893242624876544;"Supreme 🏅";12;1;2;3;1;2;1;14;24;10;4;6.0;1.0;0.5;0.0;0.0;-2.0;654552336424873984
784518504014573568;"5/4 Dynasty League";12;1;2;2;1;3;1;15;25;10;5;4.0;1.0;0.5;0.0;0.0;-2.0;650254427462127616
785643679082876928;"Slow Burning Cigar league 🚬";12;1;2;3;2;2;1;19;30;11;4;4.0;1.0;0.5;0.0;0.0;-1.0;685724662168100864
784594307842723840;"TEs Galore";12;1;2;3;2;2;1;12;23;11;4;6.0;1.0;1.0;0.0;0.0;-1.0;682419501328830464
784865663549321216;"The Last One........ I promise ";12;1;2;2;2;3;1;15;26;11;5;6.0;0.3;0.5;0.0;0.0;-3.0;724447752741785600
785609780982173696;"The Big Billy Invitational";12;1;2;2;1;3;1;11;21;10;4;6.0;1.0;0.0;0.0;0.0;-1.0;674367765636775936
785188075675443200;"Friday Night Lights Football";12;1;2;2;1;3;1;12;22;10;5;6.0;1.0;0.8;0.0;0.0;-2.0;650119420949131264
785012883003187200;"Johnny Utah Invitational";12;1;2;2;1;3;1;13;23;10;5;6.0;0.5;0.5;0.0;0.0;-1.0;650829387238817792
782713514853834752;"The RTDBowl";14;1;2;2;1;3;1;16;26;10;4;6.0;1.0;0.5;0.0;0.0;-1.0;0
782777191481155584;"The Breakout Bowl";12;1;2;2;1;3;1;15;25;10;5;4.0;1.0;0.0;0.0;0.0;-1.0;0
784879334996426752;"Alcatraz Escape";12;1;2;3;1;3;1;21;32;11;0;5.0;1.0;0.5;0.0;0.0;-2.0;670149044575727616
784879039507718144;"Trojan War";12;1;2;3;1;2;1;20;30;10;0;5.0;1.0;0.5;0.0;0.0;-2.0;723282928234201088
784857409846960128;"Clear Eyes Full Hearts";12;1;2;2;1;3;1;12;22;10;4;4.0;1.0;0.0;0.0;0.0;-1.0;650064484597096448
784825862276141056;"Mutant League Football";12;1;2;2;1;2;1;10;19;9;4;6.0;1.0;0.5;0.0;0.0;-1.0;649910404327235584
784608190355607552;"Full Tilt Dynasty Invitational";12;1;2;2;1;2;1;15;24;9;5;6.0;1.0;1.0;0.0;0.0;-1.0;651311883026010112
784556473572253696;"The Frozen Tundra Dynasty";12;1;2;2;1;3;1;10;20;10;3;4.0;1.0;0.0;0.0;0.0;-2.0;649909524060295168
784547791845384192;"Fantasy Twitters";12;1;2;2;1;3;1;18;28;10;0;4.0;1.0;0.3;0.0;0.0;-2.0;703522340029399040
784512388417335296;"foosball is the devil";12;1;2;2;1;3;1;13;23;10;4;6.0;1.0;1.0;0.0;0.0;-2.0;650011525846773760
784494414054719488;"Twitter Dynasty Best Ball";12;1;1;2;1;4;1;20;30;10;5;4.0;0.5;0.5;0.0;0.0;-1.0;708199594269421568
784472353533976576;"C2C Pros vs Joes";12;1;2;2;1;3;1;20;30;10;5;6.0;1.0;0.5;0.0;0.0;-2.0;671876610533687296
784460853851398144;"Tom Brady who?? ";12;1;2;2;1;2;1;12;21;9;4;4.0;1.0;0.0;0.0;0.0;-1.0;650010638126505984
784449269955473408;"Top Gun";12;1;2;3;1;3;1;12;23;11;4;6.0;1.0;0.0;0.0;0.0;-2.0;652559645646368768
784444244277514240;"Dynasty International";12;1;2;3;1;3;1;19;30;11;5;6.0;1.0;0.0;0.0;0.0;-3.0;650763310446247936
784378815446138880;"The Aussie King Invitational";12;1;2;2;1;3;1;14;24;10;4;6.0;1.0;0.5;0.0;0.0;-1.0;675111829055275008
784354718146293760;"Jacobians Is Back";12;1;2;3;1;3;1;21;32;11;0;5.0;1.0;1.0;0.0;0.0;-2.0;660333421393952768
784473340940312576;MooseCYCL1-Dyno;12;1;2;3;1;2;1;15;25;10;2;6.0;1.0;0.5;0.0;0.0;-2.0;657613045375266816
784534835321528320;"#AutismAwareness1 by 3rd & Goal";12;1;2;3;1;3;1;15;26;11;3;6.0;1.0;0.5;0.0;0.0;-2.0;657858459475206144
784883687664803840;"2021 Hot Butter Dynasty";12;1;1;1;1;5;1;15;25;10;3;6.0;0.5;0.5;0.0;0.0;-2.0;650134699464810496
784526295676657664;"Star Wars Dynasty";12;1;2;2;1;3;1;15;25;10;5;6.0;1.0;0.5;0.0;0.0;-1.0;684954860516372480
784443194980085760;"12 random best friends dynasty";12;1;2;3;1;1;1;16;25;9;4;4.0;0.5;0.0;0.0;0.0;-1.0;651250418843762688
784470629645684736;Anal-ysts;12;1;2;3;1;2;1;16;26;10;4;6.0;1.0;0.5;0.0;0.0;-1.0;663253480357560320
784430793861808128;"Fade Dushanes";14;1;2;3;1;2;1;15;25;10;3;4.0;1.0;0.5;0.0;0.0;-1.0;706589607432658944
784656160149086208;"The Game Of Thrones";12;1;2;3;1;1;1;13;22;9;4;6.0;1.0;0.5;0.0;0.0;-1.0;650398866272784384
784539475438145536;Thunderdome;12;1;2;2;1;1;1;15;23;8;0;4.0;0.5;0.0;0.0;0.0;-1.0;649913609362706432
784490391188664320;"Rock The Bells";12;1;2;3;1;2;1;13;23;10;3;6.0;1.0;0.0;0.0;0.0;-2.0;695754964860993536
784830551797452800;Dumbass;12;1;2;3;1;2;1;12;22;10;5;6.0;1.0;0.8;0.5;0.0;-1.0;658158142063988736
784922649565515776;"BDGE League 129 - $50";12;1;2;3;1;2;1;15;25;10;5;6.0;0.5;0.5;0.0;0.0;-1.0;651549394092711936
784675861667381248;"Way too Early Dynasty $10 ";12;1;2;2;1;3;1;20;30;10;3;6.0;1.0;0.5;0.0;0.0;-2.0;653306087482691584
784657947451088896;"YardsPer SF #1";12;1;2;3;1;3;1;20;31;11;5;6.0;1.0;0.5;0.0;0.0;-2.0;685376620789334016
784641150018592768;"The Unusual Suspects";12;1;2;2;1;4;1;14;25;11;4;6.0;0.5;1.0;0.0;0.5;-2.0;651210591612014592
784503064391499776;"RR Dynasty 2";12;1;2;2;1;2;1;14;23;9;4;4.0;1.0;0.0;0.0;0.0;-1.0;676226233352142848
784372527572041728;"The League ";12;1;2;3;1;2;1;21;31;10;5;4.0;0.5;0.5;0.0;0.0;-1.0;665672688097898496
784511884127801344;"The Abyss IDP";12;1;2;3;1;3;1;15;26;11;5;6.0;1.0;0.5;0.5;0.0;-1.0;653098237384790016
785243736174149632;"Serious S#!+";12;1;2;2;1;3;1;12;22;10;5;6.0;1.0;1.0;0.0;0.0;-3.0;707689646699646976
784388906253746176;"Yo Momma...";12;1;2;3;1;2;1;20;30;10;4;6.0;1.0;2.0;0.3;0.0;-1.0;671626613858869248
784367356196552704;"Versuz on Sleeper!";12;1;2;2;1;2;1;14;23;9;4;4.0;1.0;0.0;0.0;0.0;-1.0;662425562270240768
784362181088112640;"10 Geniuses and 2 Idiots";12;1;2;2;1;3;1;10;20;10;3;6.0;0.5;0.5;0.0;0.0;-1.0;653873833073291264
774810585736056832;"Fountain of Youth";12;1;2;3;1;2;1;15;25;10;5;4.0;1.0;0.5;0.0;0.0;-1.0;0
784511165219917824;"The Catalina Wine Mixer";12;1;2;3;1;3;1;10;21;11;5;6.0;1.0;0.5;0.5;0.0;-1.0;659830526206636032
785590210036703232;"🏈 Dream Chasers (Dynasty) Year #1";12;1;2;2;1;4;1;10;21;11;4;6.0;1.0;1.0;0.0;0.0;-1.0;719623461248532480
784581353709666304;N.F.F.L;12;1;2;3;1;3;1;17;28;11;4;4.0;0.5;0.0;0.0;0.0;-1.0;651136038193954816
784587278226989056;"The Clash of Supers";12;1;2;2;1;2;1;12;21;9;5;6.0;1.0;0.0;0.0;0.0;-2.0;651316603262156800
784577472665653248;Shithawks;12;1;3;4;1;3;1;15;28;13;5;6.0;1.0;0.0;0.0;0.0;-3.0;650010836466765824
784502691672997888;"Deep Waters";12;1;2;2;1;3;1;15;25;10;0;4.0;0.5;0.0;0.0;0.0;-2.0;721435870279835648
785481829330317312;"Dog Days Summer $40 Dynasty";12;1;2;2;1;3;1;11;21;10;4;6.0;1.0;1.0;0.0;0.0;-1.0;712122825078546432
775510432537534464;"Early Bird ‘22";12;1;2;2;1;2;1;12;21;9;4;4.0;1.0;0.5;0.0;0.0;-1.0;0
784549226498600960;"Bumps and Buckles";12;1;2;2;1;2;1;14;23;9;4;4.0;1.0;0.0;0.0;0.0;-1.0;650398519982645248
785017366642851840;"Lucky’s Mission With A Twist STD3IDP";12;1;2;3;1;3;1;10;21;11;5;6.0;1.0;0.8;0.0;0.0;-1.0;676485135431995392
784650253432418304;"12 Team Support Group";12;1;2;3;1;3;1;12;23;11;4;6.0;1.0;0.5;0.5;0.0;-1.0;687883778059763712
784586998672412672;"AVENGERS ASSEMBLE";12;1;2;3;1;2;1;12;22;10;5;4.0;1.0;0.0;0.0;0.0;-1.0;651897052950777856
784511720700923904;"Make FF Great Again";12;1;2;3;1;3;1;14;25;11;5;6.0;1.0;0.0;0.0;0.0;-1.0;673215727192346624
784511669740122112;"Full Metal Jacket";12;1;2;3;1;3;1;13;24;11;4;6.0;1.0;0.5;0.5;0.0;-1.0;674734887340695552
784510604219109376;"Mad Hatter  IDP";12;1;2;3;1;3;1;14;25;11;5;6.0;1.0;1.0;0.5;0.0;-1.0;662699581980622848
784510117054922752;"Manning Bros Retirement Community ";12;1;2;3;1;2;1;12;22;10;5;6.0;1.0;0.0;0.0;0.0;-1.0;732665219733647360
784467175812526080;"Turtle Won";12;1;2;3;1;2;1;12;22;10;5;6.0;1.0;0.5;0.0;0.0;-2.0;713261475157872640
784464233357242368;"The Forbidden World XVI";12;1;2;3;1;2;1;12;22;10;4;6.0;1.0;1.0;0.0;0.0;-1.0;725567289868521472
784456370677248000;"League of Extraordinary GMs";12;1;2;3;1;3;1;12;23;11;4;6.0;1.0;0.8;0.5;0.0;-1.0;673314295127273472
784455938290675712;"1R-Daft Fest ";12;1;2;2;1;4;1;10;21;11;5;6.0;1.0;0.2;0.0;0.0;-1.0;673439407721738240
784902584904380416;"Rock N Roll";12;1;2;3;1;2;1;22;32;10;0;5.0;1.0;0.5;0.0;0.0;-2.0;736690996154408960
785386251372122112;"Dynasty Pros";12;1;2;3;2;2;1;15;26;11;6;4.0;0.5;0.0;0.0;0.0;-1.5;649983649596395520
784889108496543744;"2021 Zeke-a-Virus Dynasty";12;1;1;1;1;5;1;14;24;10;4;6.0;0.5;0.5;0.0;0.0;-2.0;650075324381491200
784674780010889216;"Dynasty Lord Cthulhu";12;1;2;2;1;3;1;17;27;10;4;4.0;1.0;0.5;0.0;0.0;-1.0;649916279028805632
784611453071200256;"Burgers for the Boys";12;1;2;3;1;3;1;15;26;11;5;6.0;1.0;0.8;0.0;0.0;-1.0;676176371805954048
784488469274701824;"SnakeBallz ";12;1;2;2;1;5;1;20;32;12;0;6.0;0.0;0.5;0.0;0.0;-2.0;703288425029115904
784478523128700928;"Dirty Dozen";12;1;2;2;1;2;1;15;24;9;5;4.0;1.0;0.0;0.0;0.0;-1.0;650220023796842496
784471494641250304;"Scotty Doesn’t Know";12;1;2;2;1;3;1;13;23;10;5;6.0;0.5;0.5;0.0;0.0;-2.0;650898251058360320
785301254439067648;"Too Much Sauce";12;1;2;3;1;3;1;14;25;11;5;6.0;1.0;0.5;0.0;0.0;-1.0;650578842745950208
785262369550004224;"Birdgang Dynasty";12;1;2;2;1;3;1;16;26;10;4;6.0;0.5;0.5;0.0;0.0;-2.0;650425545863057408
785260771125895168;"Mr. B-Hole";12;1;2;2;1;3;1;11;21;10;4;6.0;0.5;0.5;0.0;0.0;-2.0;650899772856684544
785238979598487552;Brawndo;12;1;2;2;1;3;1;15;25;10;5;6.0;0.5;0.5;0.0;0.0;-1.0;650899080586813440
785237265868763136;"Homelander Dynasty";12;1;2;3;1;3;1;24;35;11;0;6.0;1.0;0.5;0.0;0.0;-2.0;730223830194335744
785017381981462528;"Dem Arby’s BoyZ";12;1;2;3;1;3;1;24;35;11;0;6.0;1.0;0.5;0.0;0.0;-2.0;728809105602510848
785010373429481472;"Nick Papagiorgio";12;1;2;2;1;3;1;15;25;10;5;6.0;0.5;0.5;0.0;0.0;-2.0;650612573871362048
785006982426959872;"Wizards Never Die";12;1;2;2;1;3;1;16;26;10;3;6.0;0.5;0.5;0.0;0.0;-2.0;650044242042933248
784934574500270080;"Footclan Dynasty";12;1;2;2;1;3;1;15;25;10;5;6.0;0.5;0.5;0.0;0.0;-2.0;698015334543724544
784540527247900672;"Draft & Trade";12;1;2;3;1;3;1;24;35;11;0;6.0;1.0;0.5;0.0;0.0;-2.0;727312832777007104
784536387989958656;"Dynasty PPR, SF, TEP #2";12;1;2;3;1;2;1;22;32;10;0;4.0;1.0;0.5;0.0;0.0;-1.0;724825395655974912
784473993473310720;"Trader John’s Dynasty";12;1;2;3;1;3;1;16;27;11;5;6.0;1.0;0.5;0.0;0.0;-2.0;733963429458644992
784897509540687872;"The Pac 12 ";12;1;2;3;1;3;1;16;27;11;4;4.0;1.0;0.5;0.0;0.0;-2.0;650186094943502336
784471461330038784;"It’s Always Sunny Dynasty League";12;1;2;3;1;3;1;15;26;11;4;4.0;1.0;0.0;0.0;0.0;-1.0;650185710015426560
784467190534569984;"League of ShadowCats";12;1;2;3;1;1;1;20;29;9;4;4.0;1.0;0.0;0.0;0.0;-1.0;0
784465698339549184;"Los Articulos SF";12;1;2;3;1;1;1;14;23;9;4;4.0;1.0;0.5;0.0;0.0;-2.0;653051592886525952
784836252628328448;"Sunday Funday";12;1;2;3;1;2;1;12;22;10;5;4.0;1.0;0.5;0.0;0.0;-1.0;650005499676295168
784687009523449856;"Dynasty Addicts ";12;1;2;3;1;2;1;15;25;10;4;6.0;1.0;0.5;0.0;0.0;-1.0;714013220817432576
784475965416960000;"anygivenSUNDAY ";12;1;2;2;1;2;1;23;32;9;4;4.0;0.5;0.0;0.0;0.0;-1.0;696652493312036864
784474131474292736;"Field of Dreams";12;1;2;2;1;2;1;15;24;9;4;4.0;0.5;0.5;0.0;0.0;-1.0;649967671399538688
784474048326381568;"The Best of the Rest";12;1;2;2;2;2;1;18;28;10;3;6.0;0.5;0.0;0.0;0.0;-1.0;708353111726583808
784473679533887488;"The Fantasy Football Addicts (FFA)";12;1;2;2;1;2;1;17;26;9;4;4.0;1.0;0.0;0.0;0.0;-1.0;655574037963059200
785017785871884288;"Dungeons and Dynasty";14;1;2;2;1;2;1;16;25;9;0;4.0;0.5;0.0;0.0;0.0;-1.0;692825638301663232
784451911771336704;"3rd to Last Draft";12;1;2;3;1;2;1;15;25;10;4;6.0;1.0;0.5;0.0;0.0;-2.0;719279825340153856
784490857708589056;"Dynasty Day Traders";12;1;2;3;1;2;1;15;25;10;0;4.0;0.5;0.5;0.0;0.0;-2.0;641784090613415936
784491116971073536;der2021;12;1;2;2;1;1;1;15;23;8;5;4.0;0.5;0.5;0.0;0.0;-1.0;650273944951160832
784489056762470400;"Just Another SF TE premium ";12;1;2;2;1;5;1;14;26;12;3;6.0;1.0;1.0;0.0;0.0;-2.0;656571051857264640
784476211928776704;"Fantasy Captain ";12;0;2;3;2;4;2;40;53;13;0;6.0;1.0;1.0;0.0;0.0;-2.0;645429524040933376
784473300729503744;"Survival of the Fittest";12;0;2;2;1;8;2;20;35;15;5;6.0;1.0;0.0;0.0;0.0;-2.0;649911260430815232
777351793196785664;"The Dynasty Elite";12;1;2;3;1;2;1;14;24;10;5;6.0;1.0;0.5;0.0;0.0;-2.0;0
784964886206787584;"No Divas";12;1;2;3;1;3;1;17;28;11;7;4.0;1.0;0.8;0.0;0.0;-1.0;650035736472535040
784866953469734912;"Giuseppe’s Bodega ";12;1;2;3;1;3;1;17;28;11;10;6.0;1.0;1.0;0.0;0.0;-1.0;702775951364284416
784866900718026752;"PC Club";12;1;2;3;1;3;1;18;29;11;8;6.0;1.0;1.0;0.0;0.0;-1.0;754545395157487616
784866425444704256;"Scared Money";12;1;2;3;1;2;1;15;25;10;7;6.0;1.0;0.8;0.0;0.0;-1.0;650042255410843648
784504163127111680;"Ball Busters";12;1;2;3;1;3;1;17;28;11;10;6.0;1.0;1.0;0.0;0.0;-2.0;645735259610136576
784463889365643264;"12 Angry Men";12;1;2;3;1;2;1;18;28;10;8;5.0;1.0;0.8;0.0;0.0;-1.0;650076647424348160
784452724044488704;"Project Mayhem";12;1;2;3;1;2;1;15;25;10;6;5.0;1.0;0.8;0.0;0.0;-1.0;656383575414878208
784584019932258304;"A New Beginning ";14;1;2;4;2;3;1;17;30;13;6;6.0;1.0;1.5;0.0;0.0;-2.0;647585867308802048
784572808956096512;"Fantasy Degenerates";12;1;2;3;1;3;1;14;25;11;5;4.0;1.0;0.5;0.0;0.0;-2.0;675834726908493824
784491324668813312;"Get This W - Dynasty";12;1;2;2;1;3;1;14;24;10;4;6.0;1.0;0.5;0.0;0.0;-1.0;653004947012550656
774628710849589248;"Discord Dynasty 1";12;1;2;3;1;4;1;18;30;12;0;6.0;1.0;1.0;0.0;0.0;-4.0;0
784480900896452608;"Don’t put it out with your boot Ted!";12;1;2;2;1;3;1;12;22;10;4;5.0;1.0;0.0;0.0;0.0;-1.0;703387965543493632
784673702850785280;"Pros & Joes Dynasty League";12;1;2;2;1;3;1;20;30;10;3;4.0;0.5;0.0;0.0;0.0;-2.0;650400610528641024
784519335619178496;"Stream League";12;1;2;3;1;2;1;20;30;10;0;6.0;0.0;1.5;0.5;1.0;-1.0;698008317045334016
784491515987791872;"The Dynasty Nerds Invitational ";12;1;2;3;1;2;1;18;28;10;10;6.0;1.0;0.0;0.0;0.0;-1.0;649913538067906560
784470219077832704;"FFBeardClub ";14;1;2;3;1;2;1;20;30;10;4;6.0;1.0;0.5;0.0;0.0;-1.0;662051626558779392
784360168308785152;"NEO Dynasty League";12;1;2;2;1;2;1;16;25;9;6;6.0;0.0;1.5;0.5;1.0;-4.0;713764726118608896
784592311479873536;"Champions Charity Bowl";12;1;2;2;1;1;1;16;24;8;10;6.0;0.5;0.5;0.0;0.0;-4.0;651624819238166528
784518788543598592;"Superflex Express";12;1;2;2;1;3;1;15;25;10;5;4.0;0.5;0.5;0.0;0.0;-2.0;649914762553020416
784518133439463424;"The Breakout Dynasty League 2021";12;1;2;2;1;3;1;15;25;10;5;6.0;0.5;0.5;0.0;0.0;-4.0;677632150622789632
784578316475740160;"Fantasy Flavor: SF Dynasty Fan League";14;1;2;3;1;3;1;18;29;11;0;4.0;1.0;0.5;0.0;0.0;-1.0;650036540394803200
784355177602854912;Hamilton;12;1;2;3;1;2;1;20;30;10;0;6.0;1.0;0.5;0.0;0.0;-2.0;653772185722236928
784354770654720000;"Fantasy Futbol";12;1;2;3;1;2;1;22;32;10;0;6.0;1.0;0.5;0.0;0.0;-2.0;694673593535123456
784458623651872768;"Degenerates Devy ";12;1;1;2;1;5;1;19;30;11;8;6.0;1.0;1.0;0.0;0.0;-2.0;687787087461703680
784902550137737216;TwitterLand;14;1;1;1;1;5;1;20;30;10;0;6.0;1.0;0.5;0.0;0.0;-2.0;665686215701405696
784879662726848512;"Beat the Boredom";12;1;2;3;1;3;1;19;30;11;0;6.0;1.0;0.5;0.0;0.0;-2.0;650001456442736640
784526667833077760;All-22;12;1;2;3;2;2;1;13;24;11;0;4.0;1.0;0.0;0.0;0.0;-2.0;691421925938929664
784501820436381696;"The Marvel/DC Dynasty";12;1;2;2;2;2;1;20;30;10;3;6.0;1.0;0.5;0.0;0.0;-2.0;654062928252706816
785001361648513024;"Dipshit Dynasty Auction";12;1;2;3;1;2;1;18;28;10;3;6.0;1.0;1.0;0.0;0.0;-2.0;685180593364877312
785000536402501632;"Marvel Dynasty";12;1;2;3;1;3;1;19;30;11;2;6.0;0.5;0.5;0.0;0.0;-4.0;654581911024406528
784878883978756096;"Back 2 School";12;1;2;3;1;3;1;21;32;11;0;5.0;1.0;0.5;0.0;0.0;-2.0;700362481192751104
775194031020949504;"Three Pete ";14;1;2;2;1;3;1;13;23;10;1;6.0;1.0;0.5;0.0;0.0;-1.0;0
784976850895089664;"La Cosa Nostra";12;1;2;3;1;2;1;20;30;10;0;5.0;1.0;0.5;0.0;0.0;-2.0;696978191201411072
784879695463354368;"Spongebob Squarepants";12;1;2;4;1;2;1;24;35;11;0;5.0;0.5;1.0;0.0;0.0;-2.0;682282547585064960
784879440646823936;"Blastoise BBQ";12;1;2;3;1;2;1;22;32;10;0;5.0;1.0;0.0;0.0;0.0;-2.0;682276531984244736
784486639362785280;"Arrested Development";12;1;2;3;2;2;1;19;30;11;0;5.0;1.0;0.8;0.0;0.0;-2.0;697688004445175808
784354599074181120;"F#CK Trump";12;1;2;3;1;2;1;25;35;10;0;5.0;1.0;0.5;0.0;0.0;-3.0;682284923003961344
784354534637043712;"Adult Swim";14;1;2;3;1;3;1;24;35;11;0;5.0;1.0;0.0;0.0;0.0;-2.0;682277865164742656
785275008908988416;"Fantasy Flexperts";14;1;2;3;1;1;1;15;24;9;8;4.0;0.0;1.0;0.0;0.0;-2.0;670488343972245504
784879303757336576;"Will Ferrell";12;1;2;3;1;2;1;22;32;10;0;5.0;1.0;0.5;0.0;0.0;-2.0;729451181918785536
784495935966298112;"Chicago Fan Dynasty League";12;1;2;3;1;2;1;16;26;10;0;6.0;1.0;0.0;0.0;0.0;-2.0;722662362976456704
784495731489783808;"The DDCT";12;1;2;3;1;2;1;16;26;10;0;4.0;1.0;0.5;0.0;0.0;-1.0;661277633706786816
785639811154444288;"The Usual Suspects";12;1;2;3;1;3;1;15;26;11;5;6.0;1.0;0.5;0.0;0.0;-2.0;657848538738270208
784879372002824192;"Need 4 Speed";12;1;2;3;1;3;1;21;32;11;0;5.0;1.0;0.5;0.0;0.0;-2.0;714163671961538560
784433977363668992;"12 Players on the Field";12;1;2;3;1;2;1;17;27;10;4;4.0;1.0;0.5;0.0;0.0;-1.0;673633548145590272
784879881296207872;Sushi;12;1;2;3;1;2;1;22;32;10;0;5.0;1.0;0.5;0.0;0.0;-2.0;692431140178464768
784479339705188352;"NBA Football Dynasty League";12;1;2;2;2;2;1;22;32;10;0;6.0;0.0;1.5;0.5;1.0;-2.0;736102206062915584
784827725792788480;"Degenerates Anonymous";12;1;2;3;1;2;1;20;30;10;0;5.0;1.0;0.5;0.0;0.0;-2.0;752716383703568384
777216768962924544;"Dynasty Dumpster Fire 2.0";12;1;2;2;1;3;1;16;26;10;4;6.0;1.0;0.5;0.0;0.0;-2.0;0
785284794052399104;"Average Joe's";12;1;2;2;1;4;1;15;26;11;5;5.0;1.0;0.5;0.0;0.0;-1.0;728687050575962112
784657125958877184;"Leeg of Legendzz";12;1;2;3;1;3;1;12;23;11;4;4.0;1.0;0.8;0.0;0.0;-2.0;720830844377296896
784525872416886784;"Put Up Or Shut Up";12;1;2;2;1;2;1;18;27;9;6;5.0;1.0;2.0;0.7;0.3;-1.0;704830539399512064
784501153860833280;"Black n Blue FFB Diehards";12;1;2;2;1;2;1;11;20;9;6;6.0;1.0;1.0;0.5;0.0;-1.0;717915387752165376
784648893047644160;"From Sacko to Shiva";12;1;2;3;1;2;1;16;26;10;3;4.0;1.0;0.5;0.0;0.0;-2.0;650211730475036672
784470718640459776;"Football Matters";12;1;2;3;1;1;1;12;21;9;4;4.0;0.5;0.0;0.0;0.0;-1.0;650021477822881792
784477856754413568;"SuperFlex Dynasty ";12;1;2;3;1;2;1;15;25;10;5;4.0;1.0;0.8;0.0;0.0;-2.0;692776154578370560
785224634336432128;"Sneakerhead Bowl 2021";12;1;2;3;1;2;1;13;23;10;5;4.0;1.0;0.5;0.0;0.0;-1.0;654752887284510720
784936511702425600;"Donkey Punch";12;1;2;2;1;3;1;14;24;10;5;6.0;1.0;0.0;0.0;0.0;-1.0;649976312798208000
784389809278980096;"We Want More";12;1;2;2;1;2;1;17;26;9;8;6.0;1.0;2.0;0.5;0.3;-3.0;711597113611493376
784862751867662336;"Bo Knows";12;1;2;3;1;2;1;12;22;10;4;6.0;1.0;0.0;0.0;0.0;-1.0;729540348623331328
784505594009808896;"Teamwork makes the Dreamwork.";14;1;2;2;1;2;1;15;24;9;4;6.0;1.0;1.0;0.2;0.5;-1.0;650093856125190144
785004838483312640;"Fake It Till Ya Make It  IDP";12;1;2;3;1;3;1;13;24;11;5;6.0;1.0;0.5;0.5;0.0;-1.0;665973605397504000
784656367712632832;"Blitz Fantasy 22";12;1;2;2;1;2;1;12;21;9;0;4.0;1.0;0.0;0.0;0.0;-1.0;726557744437510144
784592594968686592;"Experts Only ";12;1;2;2;1;2;1;15;24;9;4;6.0;1.0;0.5;0.0;0.0;-2.0;650767836121260032
784473885298069504;MooseNAMI1-Dyno;12;1;2;3;1;2;1;15;25;10;2;6.0;1.0;0.5;0.0;0.0;-2.0;656899699118247936
784459675432312832;"$25 Superflex Dynasty";12;1;2;3;1;2;1;15;25;10;3;4.0;1.0;0.5;0.0;0.0;-2.0;649924790156623872
784889299266113536;"2021 The Tribe Dynasty ";12;1;2;2;2;2;1;14;24;10;4;6.0;1.0;1.0;0.0;0.0;-2.0;650071238709960704
784888816212275200;"2021 The Longest Yard ";12;1;1;1;1;5;1;15;25;10;4;6.0;0.5;0.5;0.0;0.0;-2.0;650141955363299328
784888186479464448;"2021 Belichick Yo Self Dynasty League";12;1;1;1;1;5;1;15;25;10;4;6.0;0.5;0.5;0.0;0.0;-2.0;650085802092630016
784885868753240064;"2021 OMAHA Dynasty League";12;1;1;1;1;5;1;15;25;10;3;6.0;0.5;0.5;0.0;0.0;-2.0;650136973222170624
784885654457864192;"2021 All American Dynasty League";12;1;1;1;1;5;1;15;25;10;3;6.0;0.5;0.5;0.0;0.0;-2.0;650081834578862080
784884531227435008;"2021 Blackout Dynasty League";12;1;1;1;1;5;1;15;25;10;3;6.0;0.5;0.5;0.0;0.0;-2.0;650083932880080896
